date,value,category
2009-03-26,977,C3
2009-03-25,356,C3
2009-03-24,657,C2
2009-03-23,540,C3
2009-03-22,24,C1
2009-03-21,645,C4
2009-03-20,195,C2
2009-03-19,610,C4
2009-03-18,181,C1
2009-03-17,164,C2
2009-03-16,474,C3
2009-03-15,362,C3
2009-03-14,982,C4
2009-03-13,244,C3
2009-03-12,710,C1
2009-03-11,520,C4
2009-03-10,936,C3
2009-03-09,701,C3
2009-03-08,775,C4
2009-03-07,846,C2
2009-03-06,760,C2
2009-03-05,688,C1
2009-03-04,967,C1
2009-03-03,758,C3
2009-03-02,133,C3
2009-03-01,261,C1
2009-02-28,154,C1
2009-02-27,632,C4
2009-02-26,950,C3
2009-02-25,637,C2
2009-02-24,999,C1
2009-02-23,898,C3
2009-02-22,336,C1
2009-02-21,368,C2
2009-02-20,943,C3
2009-02-19,667,C2
2009-02-18,415,C2
2009-02-17,48,C1
2009-02-16,161,C1
2009-02-15,719,C2
2009-02-14,797,C1
2009-02-13,807,C2
2009-02-12,967,C4
2009-02-11,13,C4
2009-02-10,467,C2
2009-02-09,852,C2
2009-02-08,307,C1
2009-02-07,496,C1
2009-02-06,295,C2
2009-02-05,524,C4
2009-02-04,586,C4
2009-02-03,847,C2
2009-02-02,280,C1
2009-02-01,883,C2
2009-01-31,806,C2
2009-01-30,227,C3
2009-01-29,159,C4
2009-01-28,307,C4
2009-01-27,323,C4
2009-01-26,133,C2
2009-01-25,91,C2
2009-01-24,697,C1
2009-01-23,36,C2
2009-01-22,561,C3
2009-01-21,357,C2
2009-01-20,644,C1
2009-01-19,330,C1
2009-01-18,110,C2
2009-01-17,51,C3
2009-01-16,791,C2
2009-01-15,894,C1
2009-01-14,681,C4
2009-01-13,359,C2
2009-01-12,522,C1
2009-01-11,489,C3
2009-01-10,425,C3
2009-01-09,162,C1
2009-01-08,722,C1
2009-01-07,829,C4
2009-01-06,152,C4
2009-01-05,330,C4
2009-01-04,362,C1
2009-01-03,359,C2
2009-01-02,494,C1
2009-01-01,801,C4
2008-12-31,440,C2
2008-12-30,117,C1
2008-12-29,22,C3
2008-12-28,981,C2
2008-12-27,869,C3
2008-12-26,212,C3
2008-12-25,226,C3
2008-12-24,764,C2
2008-12-23,700,C1
2008-12-22,420,C4
2008-12-21,710,C2
2008-12-20,733,C3
2008-12-19,370,C3
2008-12-18,728,C1
2008-12-17,280,C3
2008-12-16,425,C2
2008-12-15,582,C1
2008-12-14,265,C3
2008-12-13,849,C4
2008-12-12,975,C2
2008-12-11,740,C3
2008-12-10,149,C1
2008-12-09,41,C3
2008-12-08,15,C2
2008-12-07,811,C2
2008-12-06,433,C4
2008-12-05,450,C2
2008-12-04,869,C4
2008-12-03,541,C1
2008-12-02,841,C3
2008-12-01,478,C3
2008-11-30,580,C2
2008-11-29,68,C4
2008-11-28,560,C2
2008-11-27,809,C2
2008-11-26,819,C3
2008-11-25,642,C4
2008-11-24,936,C4
2008-11-23,137,C3
2008-11-22,431,C2
2008-11-21,942,C3
2008-11-20,949,C2
2008-11-19,436,C2
2008-11-18,179,C3
2008-11-17,549,C4
2008-11-16,43,C3
2008-11-15,151,C3
2008-11-14,872,C3
2008-11-13,696,C4
2008-11-12,920,C4
2008-11-11,665,C4
2008-11-10,87,C1
2008-11-09,109,C1
2008-11-08,298,C1
2008-11-07,678,C4
2008-11-06,89,C3
2008-11-05,475,C4
2008-11-04,963,C3
2008-11-03,937,C1
2008-11-02,957,C3
2008-11-01,232,C2
2008-10-31,318,C2
2008-10-30,385,C4
2008-10-29,764,C1
2008-10-28,137,C3
2008-10-27,399,C1
2008-10-26,98,C3
2008-10-25,916,C3
2008-10-24,742,C1
2008-10-23,860,C1
2008-10-22,196,C3
2008-10-21,397,C1
2008-10-20,450,C2
2008-10-19,579,C1
2008-10-18,16,C1
2008-10-17,585,C2
2008-10-16,233,C3
2008-10-15,913,C1
2008-10-14,524,C4
2008-10-13,676,C3
2008-10-12,692,C4
2008-10-11,599,C1
2008-10-10,342,C2
2008-10-09,630,C1
2008-10-08,875,C4
2008-10-07,913,C4
2008-10-06,773,C4
2008-10-05,95,C3
2008-10-04,941,C3
2008-10-03,820,C4
2008-10-02,909,C1
2008-10-01,786,C3
2008-09-30,728,C1
2008-09-29,232,C3
2008-09-28,109,C4
2008-09-27,826,C2
2008-09-26,742,C1
2008-09-25,111,C4
2008-09-24,317,C4
2008-09-23,732,C4
2008-09-22,403,C2
2008-09-21,615,C3
2008-09-20,998,C1
2008-09-19,560,C2
2008-09-18,618,C3
2008-09-17,467,C3
2008-09-16,58,C1
2008-09-15,733,C3
2008-09-14,333,C3
2008-09-13,45,C1
2008-09-12,18,C1
2008-09-11,968,C2
2008-09-10,98,C3
2008-09-09,321,C2
2008-09-08,866,C2
2008-09-07,593,C2
2008-09-06,759,C4
2008-09-05,534,C3
2008-09-04,576,C2
2008-09-03,863,C3
2008-09-02,789,C4
2008-09-01,123,C3
2008-08-31,501,C3
2008-08-30,808,C1
2008-08-29,43,C4
2008-08-28,236,C4
2008-08-27,784,C1
2008-08-26,762,C4
2008-08-25,456,C2
2008-08-24,839,C2
2008-08-23,149,C3
2008-08-22,398,C4
2008-08-21,874,C3
2008-08-20,568,C3
2008-08-19,523,C1
2008-08-18,368,C3
2008-08-17,110,C2
2008-08-16,80,C4
2008-08-15,293,C4
2008-08-14,653,C3
2008-08-13,109,C4
2008-08-12,401,C1
2008-08-11,107,C4
2008-08-10,186,C4
2008-08-09,617,C1
2008-08-08,118,C1
2008-08-07,763,C1
2008-08-06,166,C4
2008-08-05,158,C4
2008-08-04,102,C4
2008-08-03,433,C2
2008-08-02,977,C4
2008-08-01,989,C2
2008-07-31,657,C3
2008-07-30,819,C4
2008-07-29,407,C2
2008-07-28,43,C1
2008-07-27,36,C4
2008-07-26,986,C4
2008-07-25,825,C1
2008-07-24,139,C1
2008-07-23,488,C4
2008-07-22,750,C2
2008-07-21,977,C2
2008-07-20,56,C2
2008-07-19,642,C1
2008-07-18,344,C3
2008-07-17,734,C4
2008-07-16,771,C3
2008-07-15,331,C4
2008-07-14,121,C2
2008-07-13,256,C2
2008-07-12,900,C4
2008-07-11,751,C2
2008-07-10,236,C3
2008-07-09,757,C2
2008-07-08,244,C3
2008-07-07,331,C1
2008-07-06,104,C3
2008-07-05,821,C3
2008-07-04,50,C3
2008-07-03,214,C1
2008-07-02,758,C2
2008-07-01,161,C3
2008-06-30,574,C1
2008-06-29,379,C3
2008-06-28,876,C3
2008-06-27,244,C4
2008-06-26,980,C3
2008-06-25,565,C4
2008-06-24,287,C3
2008-06-23,184,C4
2008-06-22,246,C2
2008-06-21,948,C4
2008-06-20,944,C1
2008-06-19,674,C2
2008-06-18,196,C3
2008-06-17,170,C3
2008-06-16,530,C1
2008-06-15,906,C4
2008-06-14,41,C2
2008-06-13,667,C2
2008-06-12,423,C1
2008-06-11,100,C4
2008-06-10,920,C1
2008-06-09,405,C3
2008-06-08,512,C2
2008-06-07,554,C1
2008-06-06,579,C4
2008-06-05,730,C3
2008-06-04,285,C2
2008-06-03,625,C3
2008-06-02,918,C4
2008-06-01,424,C4
2008-05-31,852,C2
2008-05-30,985,C2
2008-05-29,537,C4
2008-05-28,516,C3
2008-05-27,802,C1
2008-05-26,766,C1
2008-05-25,593,C3
2008-05-24,855,C1
2008-05-23,404,C3
2008-05-22,151,C2
2008-05-21,465,C3
2008-05-20,349,C2
2008-05-19,766,C2
2008-05-18,232,C2
2008-05-17,99,C1
2008-05-16,786,C2
2008-05-15,97,C4
2008-05-14,13,C3
2008-05-13,340,C1
2008-05-12,387,C2
2008-05-11,233,C1
2008-05-10,517,C4
2008-05-09,977,C1
2008-05-08,820,C3
2008-05-07,273,C4
2008-05-06,152,C1
2008-05-05,631,C1
2008-05-04,444,C1
2008-05-03,382,C1
2008-05-02,301,C3
2008-05-01,936,C3
2008-04-30,989,C2
2008-04-29,723,C4
2008-04-28,276,C1
2008-04-27,409,C1
2008-04-26,247,C1
2008-04-25,679,C2
2008-04-24,166,C2
2008-04-23,94,C4
2008-04-22,31,C1
2008-04-21,961,C4
2008-04-20,890,C2
2008-04-19,389,C1
2008-04-18,306,C3
2008-04-17,449,C3
2008-04-16,302,C3
2008-04-15,102,C2
2008-04-14,540,C1
2008-04-13,370,C2
2008-04-12,306,C4
2008-04-11,748,C2
2008-04-10,513,C3
2008-04-09,575,C1
2008-04-08,462,C2
2008-04-07,238,C1
2008-04-06,921,C2
2008-04-05,816,C1
2008-04-04,457,C1
2008-04-03,671,C4
2008-04-02,658,C4
2008-04-01,214,C4
2008-03-31,345,C4
2008-03-30,947,C2
2008-03-29,254,C3
2008-03-28,668,C1
2008-03-27,973,C3
2008-03-26,675,C4
2008-03-25,177,C4
2008-03-24,527,C1
2008-03-23,31,C4
2008-03-22,568,C4
2008-03-21,911,C4
2008-03-20,279,C3
2008-03-19,841,C2
2008-03-18,328,C2
2008-03-17,59,C4
2008-03-16,583,C1
2008-03-15,541,C3
2008-03-14,57,C4
2008-03-13,911,C4
2008-03-12,769,C3
2008-03-11,407,C3
2008-03-10,920,C2
2008-03-09,496,C1
2008-03-08,83,C4
2008-03-07,858,C4
2008-03-06,166,C4
2008-03-05,924,C1
2008-03-04,434,C3
2008-03-03,590,C1
2008-03-02,746,C3
2008-03-01,298,C1
2008-02-29,383,C1
2008-02-28,371,C1
2008-02-27,125,C2
2008-02-26,897,C4
2008-02-25,38,C4
2008-02-24,928,C3
2008-02-23,419,C1
2008-02-22,401,C2
2008-02-21,887,C3
2008-02-20,912,C2
2008-02-19,881,C4
2008-02-18,128,C4
2008-02-17,40,C1
2008-02-16,903,C4
2008-02-15,452,C1
2008-02-14,226,C1
2008-02-13,674,C1
2008-02-12,676,C3
2008-02-11,72,C3
2008-02-10,608,C2
2008-02-09,761,C1
2008-02-08,270,C4
2008-02-07,693,C1
2008-02-06,747,C4
2008-02-05,714,C4
2008-02-04,802,C3
2008-02-03,679,C2
2008-02-02,137,C4
2008-02-01,951,C1
2008-01-31,647,C3
2008-01-30,694,C2
2008-01-29,738,C2
2008-01-28,423,C4
2008-01-27,123,C3
2008-01-26,392,C3
2008-01-25,683,C1
2008-01-24,943,C4
2008-01-23,884,C3
2008-01-22,285,C2
2008-01-21,422,C2
2008-01-20,332,C2
2008-01-19,99,C3
2008-01-18,315,C1
2008-01-17,985,C4
2008-01-16,581,C4
2008-01-15,240,C2
2008-01-14,634,C2
2008-01-13,47,C3
2008-01-12,19,C3
2008-01-11,64,C4
2008-01-10,471,C3
2008-01-09,980,C1
2008-01-08,836,C3
2008-01-07,840,C2
2008-01-06,530,C3
2008-01-05,393,C3
2008-01-04,393,C2
2008-01-03,63,C4
2008-01-02,618,C2
2008-01-01,737,C2
2007-12-31,303,C3
2007-12-30,497,C2
2007-12-29,568,C1
2007-12-28,330,C2
2007-12-27,820,C4
2007-12-26,220,C3
2007-12-25,224,C3
2007-12-24,627,C1
2007-12-23,998,C1
2007-12-22,378,C4
2007-12-21,924,C3
2007-12-20,120,C1
2007-12-19,813,C1
2007-12-18,60,C4
2007-12-17,18,C1
2007-12-16,465,C4
2007-12-15,578,C3
2007-12-14,452,C1
2007-12-13,136,C3
2007-12-12,450,C3
2007-12-11,497,C4
2007-12-10,106,C4
2007-12-09,787,C2
2007-12-08,134,C1
2007-12-07,412,C1
2007-12-06,550,C2
2007-12-05,405,C4
2007-12-04,622,C2
2007-12-03,514,C3
2007-12-02,738,C3
2007-12-01,499,C3
2007-11-30,935,C1
2007-11-29,385,C2
2007-11-28,374,C4
2007-11-27,439,C3
2007-11-26,60,C3
2007-11-25,373,C2
2007-11-24,294,C3
2007-11-23,295,C2
2007-11-22,76,C2
2007-11-21,692,C3
2007-11-20,828,C3
2007-11-19,609,C2
2007-11-18,482,C4
2007-11-17,450,C2
2007-11-16,614,C3
2007-11-15,410,C4
2007-11-14,443,C4
2007-11-13,398,C3
2007-11-12,314,C4
2007-11-11,567,C4
2007-11-10,48,C2
2007-11-09,72,C2
2007-11-08,35,C2
2007-11-07,725,C4
2007-11-06,187,C2
2007-11-05,171,C2
2007-11-04,997,C3
2007-11-03,973,C2
2007-11-02,814,C2
2007-11-01,122,C2
2007-10-31,995,C1
2007-10-30,953,C2
2007-10-29,590,C2
2007-10-28,346,C4
2007-10-27,838,C2
2007-10-26,997,C2
2007-10-25,464,C1
2007-10-24,210,C1
2007-10-23,55,C2
2007-10-22,571,C1
2007-10-21,702,C3
2007-10-20,433,C1
2007-10-19,944,C4
2007-10-18,350,C3
2007-10-17,280,C2
2007-10-16,34,C1
2007-10-15,633,C1
2007-10-14,813,C1
2007-10-13,426,C4
2007-10-12,737,C2
2007-10-11,704,C4
2007-10-10,29,C4
2007-10-09,646,C4
2007-10-08,933,C3
2007-10-07,100,C3
2007-10-06,582,C1
2007-10-05,853,C4
2007-10-04,212,C1
2007-10-03,21,C2
2007-10-02,164,C1
2007-10-01,359,C3
2007-09-30,675,C2
2007-09-29,33,C3
2007-09-28,166,C2
2007-09-27,788,C1
2007-09-26,872,C1
2007-09-25,524,C3
2007-09-24,607,C1
2007-09-23,40,C4
2007-09-22,967,C3
2007-09-21,952,C2
2007-09-20,894,C1
2007-09-19,402,C3
2007-09-18,427,C4
2007-09-17,117,C4
2007-09-16,481,C4
2007-09-15,326,C2
2007-09-14,834,C2
2007-09-13,247,C4
2007-09-12,436,C2
2007-09-11,929,C2
2007-09-10,833,C3
2007-09-09,361,C2
2007-09-08,593,C2
2007-09-07,792,C1
2007-09-06,833,C2
2007-09-05,572,C1
2007-09-04,910,C3
2007-09-03,362,C2
2007-09-02,401,C3
2007-09-01,37,C4
2007-08-31,256,C4
2007-08-30,789,C4
2007-08-29,218,C4
2007-08-28,668,C2
2007-08-27,87,C3
2007-08-26,42,C4
2007-08-25,954,C2
2007-08-24,106,C3
2007-08-23,661,C1
2007-08-22,24,C2
2007-08-21,342,C1
2007-08-20,579,C2
2007-08-19,929,C1
2007-08-18,393,C3
2007-08-17,751,C1
2007-08-16,839,C1
2007-08-15,789,C3
2007-08-14,70,C1
2007-08-13,439,C4
2007-08-12,872,C3
2007-08-11,41,C2
2007-08-10,536,C3
2007-08-09,120,C3
2007-08-08,224,C4
2007-08-07,797,C4
2007-08-06,871,C1
2007-08-05,822,C3
2007-08-04,324,C3
2007-08-03,142,C1
2007-08-02,43,C2
2007-08-01,579,C4
2007-07-31,656,C2
2007-07-30,639,C3
2007-07-29,489,C1
2007-07-28,910,C1
2007-07-27,388,C3
2007-07-26,207,C2
2007-07-25,228,C2
2007-07-24,259,C4
2007-07-23,977,C3
2007-07-22,847,C3
2007-07-21,710,C1
2007-07-20,62,C4
2007-07-19,35,C2
2007-07-18,803,C4
2007-07-17,842,C4
2007-07-16,546,C1
2007-07-15,54,C2
2007-07-14,794,C4
2007-07-13,822,C1
2007-07-12,660,C4
2007-07-11,959,C3
2007-07-10,63,C4
2007-07-09,237,C4
2007-07-08,377,C3
2007-07-07,578,C4
2007-07-06,382,C1
2007-07-05,852,C3
2007-07-04,379,C1
2007-07-03,706,C1
2007-07-02,867,C2
2007-07-01,106,C3
2007-06-30,651,C3
2007-06-29,983,C2
2007-06-28,649,C1
2007-06-27,944,C2
2007-06-26,263,C3
2007-06-25,589,C2
2007-06-24,137,C1
2007-06-23,411,C4
2007-06-22,341,C4
2007-06-21,243,C4
2007-06-20,581,C2
2007-06-19,885,C2
2007-06-18,867,C1
2007-06-17,971,C1
2007-06-16,772,C4
2007-06-15,221,C1
2007-06-14,382,C3
2007-06-13,88,C3
2007-06-12,680,C3
2007-06-11,395,C4
2007-06-10,246,C4
2007-06-09,435,C3
2007-06-08,674,C4
2007-06-07,796,C4
2007-06-06,606,C2
2007-06-05,956,C4
2007-06-04,28,C1
2007-06-03,722,C3
2007-06-02,139,C1
2007-06-01,649,C2
2007-05-31,829,C3
2007-05-30,426,C2
2007-05-29,153,C2
2007-05-28,750,C2
2007-05-27,568,C3
2007-05-26,391,C4
2007-05-25,637,C3
2007-05-24,139,C2
2007-05-23,211,C4
2007-05-22,144,C4
2007-05-21,242,C4
2007-05-20,196,C2
2007-05-19,309,C3
2007-05-18,853,C2
2007-05-17,657,C4
2007-05-16,546,C3
2007-05-15,389,C3
2007-05-14,33,C3
2007-05-13,679,C3
2007-05-12,842,C1
2007-05-11,963,C4
2007-05-10,389,C4
2007-05-09,640,C2
2007-05-08,212,C3
2007-05-07,789,C1
2007-05-06,215,C2
2007-05-05,477,C4
2007-05-04,252,C2
2007-05-03,118,C2
2007-05-02,314,C4
2007-05-01,16,C1
2007-04-30,172,C2
2007-04-29,101,C4
2007-04-28,59,C4
2007-04-27,97,C1
2007-04-26,155,C2
2007-04-25,829,C1
2007-04-24,182,C1
2007-04-23,797,C1
2007-04-22,734,C2
2007-04-21,742,C4
2007-04-20,306,C3
2007-04-19,494,C1
2007-04-18,490,C1
2007-04-17,958,C4
2007-04-16,613,C2
2007-04-15,664,C2
2007-04-14,594,C1
2007-04-13,256,C3
2007-04-12,383,C2
2007-04-11,94,C4
2007-04-10,527,C4
2007-04-09,760,C3
2007-04-08,50,C3
2007-04-07,36,C4
2007-04-06,954,C2
2007-04-05,216,C3
2007-04-04,860,C3
2007-04-03,304,C2
2007-04-02,49,C4
2007-04-01,235,C1
2007-03-31,470,C2
2007-03-30,369,C1
2007-03-29,281,C4
2007-03-28,377,C1
2007-03-27,819,C2
2007-03-26,840,C4
2007-03-25,331,C4
2007-03-24,989,C2
2007-03-23,262,C2
2007-03-22,539,C1
2007-03-21,711,C1
2007-03-20,249,C4
2007-03-19,345,C3
2007-03-18,752,C2
2007-03-17,619,C4
2007-03-16,94,C3
2007-03-15,330,C1
2007-03-14,125,C4
2007-03-13,48,C1
2007-03-12,442,C4
2007-03-11,613,C2
2007-03-10,13,C1
2007-03-09,562,C4
2007-03-08,193,C3
2007-03-07,538,C1
2007-03-06,904,C1
2007-03-05,334,C4
2007-03-04,39,C3
2007-03-03,459,C3
2007-03-02,94,C2
2007-03-01,652,C1
2007-02-28,382,C3
2007-02-27,314,C1
2007-02-26,150,C1
2007-02-25,429,C2
2007-02-24,740,C4
2007-02-23,722,C2
2007-02-22,419,C1
2007-02-21,306,C3
2007-02-20,596,C1
2007-02-19,978,C4
2007-02-18,925,C2
2007-02-17,983,C2
2007-02-16,398,C2
2007-02-15,541,C1
2007-02-14,697,C2
2007-02-13,465,C1
2007-02-12,481,C4
2007-02-11,929,C4
2007-02-10,774,C1
2007-02-09,630,C1
2007-02-08,278,C1
2007-02-07,576,C2
2007-02-06,502,C2
2007-02-05,455,C2
2007-02-04,676,C4
2007-02-03,196,C1
2007-02-02,235,C4
2007-02-01,649,C1
2007-01-31,876,C2
2007-01-30,65,C1
2007-01-29,295,C4
2007-01-28,412,C1
2007-01-27,892,C4
2007-01-26,851,C4
2007-01-25,681,C4
2007-01-24,974,C4
2007-01-23,687,C3
2007-01-22,535,C3
2007-01-21,339,C3
2007-01-20,446,C4
2007-01-19,521,C2
2007-01-18,516,C2
2007-01-17,28,C2
2007-01-16,103,C2
2007-01-15,595,C3
2007-01-14,998,C2
2007-01-13,889,C2
2007-01-12,820,C4
2007-01-11,783,C4
2007-01-10,916,C4
2007-01-09,296,C3
2007-01-08,774,C4
2007-01-07,654,C4
2007-01-06,245,C4
2007-01-05,126,C4
2007-01-04,52,C1
2007-01-03,37,C3
2007-01-02,280,C1
2007-01-01,15,C1
2006-12-31,663,C4
2006-12-30,158,C4
2006-12-29,755,C2
2006-12-28,173,C1
2006-12-27,915,C3
2006-12-26,828,C3
2006-12-25,944,C2
2006-12-24,206,C3
2006-12-23,949,C3
2006-12-22,946,C4
2006-12-21,320,C3
2006-12-20,792,C1
2006-12-19,168,C2
2006-12-18,687,C2
2006-12-17,464,C1
2006-12-16,292,C1
2006-12-15,112,C4
2006-12-14,677,C4
2006-12-13,580,C3
2006-12-12,662,C3
2006-12-11,375,C1
2006-12-10,73,C4
2006-12-09,739,C4
2006-12-08,910,C3
2006-12-07,836,C1
2006-12-06,129,C2
2006-12-05,402,C2
2006-12-04,353,C2
2006-12-03,889,C4
2006-12-02,513,C3
2006-12-01,539,C2
2006-11-30,243,C1
2006-11-29,286,C4
2006-11-28,952,C1
2006-11-27,58,C1
2006-11-26,827,C1
2006-11-25,462,C3
2006-11-24,827,C4
2006-11-23,880,C1
2006-11-22,634,C2
2006-11-21,431,C3
2006-11-20,829,C4
2006-11-19,162,C1
2006-11-18,907,C1
2006-11-17,727,C3
2006-11-16,687,C4
2006-11-15,646,C3
2006-11-14,776,C3
2006-11-13,975,C3
2006-11-12,887,C1
2006-11-11,164,C1
2006-11-10,738,C4
2006-11-09,169,C1
2006-11-08,745,C2
2006-11-07,643,C2
2006-11-06,388,C3
2006-11-05,762,C4
2006-11-04,218,C4
2006-11-03,913,C1
2006-11-02,825,C1
2006-11-01,737,C1
2006-10-31,13,C2
2006-10-30,240,C4
2006-10-29,916,C1
2006-10-28,794,C2
2006-10-27,148,C3
2006-10-26,552,C4
2006-10-25,979,C2
2006-10-24,136,C4
2006-10-23,194,C4
2006-10-22,811,C3
2006-10-21,763,C4
2006-10-20,775,C3
2006-10-19,634,C3
2006-10-18,91,C2
2006-10-17,845,C3
2006-10-16,438,C3
2006-10-15,304,C1
2006-10-14,834,C3
2006-10-13,637,C4
2006-10-12,997,C3
2006-10-11,654,C1
2006-10-10,390,C3
2006-10-09,370,C2
2006-10-08,369,C3
2006-10-07,330,C4
2006-10-06,810,C3
2006-10-05,878,C3
2006-10-04,725,C1
2006-10-03,945,C2
2006-10-02,375,C4
2006-10-01,707,C1
2006-09-30,191,C3
2006-09-29,173,C1
2006-09-28,741,C1
2006-09-27,608,C2
2006-09-26,648,C4
2006-09-25,408,C1
2006-09-24,536,C1
2006-09-23,425,C3
2006-09-22,218,C3
2006-09-21,953,C1
2006-09-20,564,C2
2006-09-19,39,C3
2006-09-18,706,C1
2006-09-17,522,C2
2006-09-16,202,C3
2006-09-15,241,C1
2006-09-14,641,C4
2006-09-13,195,C1
2006-09-12,812,C2
2006-09-11,871,C4
2006-09-10,505,C2
2006-09-09,252,C4
2006-09-08,828,C4
2006-09-07,766,C2
2006-09-06,386,C3
2006-09-05,544,C4
2006-09-04,68,C3
2006-09-03,840,C4
2006-09-02,344,C1
2006-09-01,765,C3
2006-08-31,204,C3
2006-08-30,297,C2
2006-08-29,687,C3
2006-08-28,358,C2
2006-08-27,317,C3
2006-08-26,98,C4
2006-08-25,51,C3
2006-08-24,114,C1
2006-08-23,465,C2
2006-08-22,982,C2
2006-08-21,782,C4
2006-08-20,507,C1
2006-08-19,681,C1
2006-08-18,377,C4
2006-08-17,496,C4
2006-08-16,285,C2
2006-08-15,773,C2
2006-08-14,636,C1
2006-08-13,686,C2
2006-08-12,589,C4
2006-08-11,944,C3
2006-08-10,62,C3
2006-08-09,520,C1
2006-08-08,700,C1
2006-08-07,763,C4
2006-08-06,461,C4
2006-08-05,71,C3
2006-08-04,285,C4
2006-08-03,93,C4
2006-08-02,322,C4
2006-08-01,358,C4
2006-07-31,122,C3
2006-07-30,232,C2
2006-07-29,939,C1
2006-07-28,374,C3
2006-07-27,697,C4
2006-07-26,702,C3
2006-07-25,465,C1
2006-07-24,391,C1
2006-07-23,172,C2
2006-07-22,154,C3
2006-07-21,345,C4
2006-07-20,950,C2
2006-07-19,529,C1
2006-07-18,965,C2
2006-07-17,266,C2
2006-07-16,588,C3
2006-07-15,603,C2
2006-07-14,378,C1
2006-07-13,396,C2
2006-07-12,785,C4
2006-07-11,727,C4
2006-07-10,988,C3
2006-07-09,220,C2
2006-07-08,948,C2
2006-07-07,522,C1
2006-07-06,87,C3
2006-07-05,317,C4
2006-07-04,439,C4
2006-07-03,336,C2
2006-07-02,51,C4
2006-07-01,148,C4
2006-06-30,527,C2
2006-06-29,879,C2
2006-06-28,244,C3
2006-06-27,734,C2
2006-06-26,577,C4
2006-06-25,139,C2
2006-06-24,159,C4
2006-06-23,100,C2
2006-06-22,584,C3
2006-06-21,70,C2
2006-06-20,888,C4
2006-06-19,227,C4
2006-06-18,267,C1
2006-06-17,10,C1
2006-06-16,410,C4
2006-06-15,437,C4
2006-06-14,651,C3
2006-06-13,381,C4
2006-06-12,822,C2
2006-06-11,288,C1
2006-06-10,857,C3
2006-06-09,128,C4
2006-06-08,687,C1
2006-06-07,157,C1
2006-06-06,934,C4
2006-06-05,209,C4
2006-06-04,576,C4
2006-06-03,499,C2
2006-06-02,592,C3
2006-06-01,661,C2
2006-05-31,188,C2
2006-05-30,925,C1
2006-05-29,964,C3
2006-05-28,159,C4
2006-05-27,879,C1
2006-05-26,535,C3
2006-05-25,364,C3
2006-05-24,687,C2
2006-05-23,248,C4
2006-05-22,471,C1
2006-05-21,382,C2
2006-05-20,429,C1
2006-05-19,365,C1
2006-05-18,59,C2
2006-05-17,882,C3
2006-05-16,875,C4
2006-05-15,795,C3
2006-05-14,905,C1
2006-05-13,954,C1
2006-05-12,375,C2
2006-05-11,532,C3
2006-05-10,301,C1
2006-05-09,387,C1
2006-05-08,90,C3
2006-05-07,140,C1
2006-05-06,659,C3
2006-05-05,591,C1
2006-05-04,217,C2
2006-05-03,75,C1
2006-05-02,418,C4
2006-05-01,325,C4
2006-04-30,168,C4
2006-04-29,988,C4
2006-04-28,833,C3
2006-04-27,762,C3
2006-04-26,196,C1
2006-04-25,626,C1
2006-04-24,540,C4
2006-04-23,228,C4
2006-04-22,27,C3
2006-04-21,552,C2
2006-04-20,690,C2
2006-04-19,670,C4
2006-04-18,704,C3
2006-04-17,97,C1
2006-04-16,316,C3
2006-04-15,514,C4
2006-04-14,578,C4
2006-04-13,652,C1
2006-04-12,688,C3
2006-04-11,677,C4
2006-04-10,762,C2
2006-04-09,219,C2
2006-04-08,228,C3
2006-04-07,445,C2
2006-04-06,627,C3
2006-04-05,824,C3
2006-04-04,263,C4
2006-04-03,849,C2
2006-04-02,925,C2
2006-04-01,408,C4
2006-03-31,89,C1
2006-03-30,815,C1
2006-03-29,743,C2
2006-03-28,663,C1
2006-03-27,551,C3
2006-03-26,935,C3
2006-03-25,930,C3
2006-03-24,52,C2
2006-03-23,276,C4
2006-03-22,981,C2
2006-03-21,353,C2
2006-03-20,160,C2
2006-03-19,985,C3
2006-03-18,756,C3
2006-03-17,259,C1
2006-03-16,565,C1
2006-03-15,611,C4
2006-03-14,734,C4
2006-03-13,240,C1
2006-03-12,396,C3
2006-03-11,734,C1
2006-03-10,127,C1
2006-03-09,690,C1
2006-03-08,240,C3
2006-03-07,220,C3
2006-03-06,350,C2
2006-03-05,563,C1
2006-03-04,662,C3
2006-03-03,308,C2
2006-03-02,237,C2
2006-03-01,958,C1
2006-02-28,306,C1
2006-02-27,107,C2
2006-02-26,707,C1
2006-02-25,944,C3
2006-02-24,925,C2
2006-02-23,926,C3
2006-02-22,698,C1
2006-02-21,238,C3
2006-02-20,269,C3
2006-02-19,312,C3
2006-02-18,162,C1
2006-02-17,660,C1
2006-02-16,325,C1
2006-02-15,317,C3
2006-02-14,876,C1
2006-02-13,740,C2
2006-02-12,40,C2
2006-02-11,426,C2
2006-02-10,608,C3
2006-02-09,93,C1
2006-02-08,655,C3
2006-02-07,933,C4
2006-02-06,112,C3
2006-02-05,408,C3
2006-02-04,642,C3
2006-02-03,54,C4
2006-02-02,93,C3
2006-02-01,314,C2
2006-01-31,167,C2
2006-01-30,191,C1
2006-01-29,26,C2
2006-01-28,650,C3
2006-01-27,870,C2
2006-01-26,893,C2
2006-01-25,849,C4
2006-01-24,915,C3
2006-01-23,103,C3
2006-01-22,412,C1
2006-01-21,33,C3
2006-01-20,992,C2
2006-01-19,349,C3
2006-01-18,882,C1
2006-01-17,249,C4
2006-01-16,817,C4
